ticker,date,adj_close,close,high,low,open,volume,prev_close_1,prev_close_2,prev_close_3,close_t_plus_1,close_t_plus_3,close_t_plus_7,daily_return,ma_5,sentiment
AAPL,13/11/2020,117.1903,119.2600021,119.6699982,117.8700027,119.4400024,81581900,119.2099991,119.4899979,115.9700012,120.3000031,118.0299988,115.1699982,4.19E-04,118.05,
AMZN,07/01/2020,95.34300232,95.34300232,95.69450378,94.60199738,95.22499847,80898000,95.14399719,93.74849701,94.90049744,94.59850311,94.15799713,93.89700317,0.00209162,94.30559845,0.7579
MSFT,29/05/2020,177.562149,183.25,184.2700043,180.4100037,182.7299957,42130400,181.3999939,181.8099976,181.5700073,182.8300018,185.3600006,189.8000031,0.01019849,182.3079987,
MSFT,30/06/2020,197.1932831,203.5099945,204.3999939,197.7400055,197.8800049,34310300,198.4400024,196.3300018,200.3399963,204.6999969,210.6999969,213.6699982,0.025549244,199.2919983,
MSFT,12/10/2020,215.0465851,221.3999939,223.8600006,216.8099976,218.7899933,40461400,215.8099976,210.5800018,209.8300018,222.8600006,219.6600037,214.8000031,0.025902397,212.7059998,
TSLA,03/03/2020,49.70066833,49.70066833,53.79866791,47.74066544,53.66666794,386760000,49.57466888,44.53266525,45.26666641,49.96666718,46.89866638,37.36999893,0.00254161,48.19893341,0.2195725
AAPL,20/05/2020,78.14653015,79.80750275,79.87999725,79.12999725,79.16999817,111504800,78.28500366,78.73999786,76.92749786,79.21250153,79.18250275,80.46250153,0.019448158,78.22900085,0.3423
AAPL,30/06/2020,89.30191803,91.19999695,91.49500275,90,90.01999664,140223200,90.44499969,88.40750122,91.20999908,91.02749634,93.46250153,95.91999817,0.008347584,90.25549927,0.13816
AMZN,23/01/2020,94.22899628,94.22899628,94.49900055,93.63800049,94.25550079,49692000,94.3730011,94.59999847,93.23600006,93.08200073,92.66249847,100.2099991,-0.001525911,94.06699982,
AMZN,10/02/2020,106.6955032,106.6955032,106.7799988,104.2480011,104.2505035,101124000,103.9639969,102.5114975,101.9934998,107.5400009,107.4934998,107.6549988,0.02627358,103.529599,0.6176
AMZN,18/06/2020,132.6990051,132.6990051,132.9819946,131.8054962,132.3504944,49756000,132.048996,130.763504,128.6340027,133.7505035,138.2205048,134.0189972,0.004922485,130.2793015,
AMZN,16/11/2020,156.5529938,156.5529938,157.1349945,153.6345062,154.6600037,76174000,156.440506,155.5140076,156.8695068,156.7830048,155.8509979,159.2534943,7.19E-04,155.4256042,
MSFT,02/01/2020,154.7794952,160.6199951,160.7299957,158.3300018,158.7799988,22622100,157.6999969,,,158.6199951,157.5800018,163.2799988,0.018516159,159.159996,
MSFT,08/07/2020,206.223999,212.8300018,213.2599945,208.6900024,210.0700073,33600000,208.25,210.6999969,206.2599945,214.3200073,207.0700073,202.8800049,0.021992806,208.547998,
MSFT,14/09/2020,199.5154266,205.4100037,209.1999969,204.0299988,204.2400055,30375800,204.0299988,205.3699951,211.2899933,208.7799988,202.9100037,200.5899963,0.006763735,205.7519989,
MSFT,14/12/2020,208.5979004,214.1999969,216.2100067,212.8800049,213.1000061,28798400,213.2599945,210.5200043,211.8000031,214.1300049,219.4199982,221.0200043,0.004407777,213.1579987,
NVDA,23/07/2020,101.0096283,101.2975006,105.4700012,100.3125,104.5,41166000,104.3874969,103.2850037,105.1074982,101.9449997,102.1549988,110.1025009,-0.029601211,103.2184998,
AMZN,07/07/2020,150.0059967,150.0059967,153.4774933,149.5,152.9275055,105150000,152.852005,144.5149994,143.9349976,154.0554962,160,149.9949951,-0.018619372,145.8497986,0.3551
MSFT,27/11/2020,209.6009521,215.2299957,216.2700043,214.0399933,214.8500061,14512200,213.8699951,213.8600006,210.1100006,214.0700073,215.3699951,216.0099945,0.006359006,212.6919983,
NVDA,16/07/2020,101.0594864,101.3475037,102.0674973,98.95500183,100.1500015,34496400,102.2724991,103.7699966,100.5224991,102.0149994,103.2850037,104.2149963,-0.00904442,102.5410004,
TSLA,18/05/2020,54.24200058,54.24200058,55.64799881,53.59199905,55.18533325,174987000,53.27799988,53.55533218,52.73066711,53.86733246,55.17333221,53.72066879,0.018093786,53.55333328,
TSLA,24/07/2020,94.46666718,94.46666718,97.66666412,91.10266876,94.40066528,290949000,100.8713303,106.1553345,104.5573349,102.6399994,99.9406662,99.1333313,-0.063493394,103.1167999,0.089827778
AAPL,16/04/2020,69.99134827,71.67250061,72.05000305,70.58750153,71.84500122,157125200,71.10749817,71.76249695,68.3125,70.69999695,67.09249878,70.79250336,0.007945751,69.97049866,0.09545
AAPL,17/09/2020,108.2383728,110.3399963,112.1999969,108.7099991,109.7200012,178011000,112.1299973,115.5400009,115.3600006,106.8399963,111.8099976,114.9599991,-0.015963622,113.073999,-0.164664
MSFT,20/04/2020,169.1552429,175.0599976,178.75,174.9900055,176.6300049,36669600,178.6000061,177.0399933,171.8800049,167.8200073,171.4199982,177.4299927,-0.019820876,175.2559998,
MSFT,30/04/2020,173.1652679,179.2100067,180.3999939,176.2299957,180,53875900,177.4299927,169.8099976,174.0500031,174.5700073,180.7599945,186.7400055,0.010032205,175.0100006,0.0022
NVDA,16/03/2020,48.93813324,49.09999847,56.52500153,48.5,53.10250092,72697200,60.20999908,54.07749939,61.61750031,54.31750107,53.24250031,61.40499878,-0.184520857,58.05499878,
TSLA,06/05/2020,52.17200089,52.17200089,52.65333176,50.74066544,51.76666641,166848000,51.2140007,50.74599838,46.75466537,52.00266647,54.08599854,53.27799988,0.018705826,50.60239944,0.12634
AAPL,07/05/2020,74.15386963,75.93499756,76.29250336,75.49250031,75.80500031,115215200,75.15750122,74.38999939,73.29000092,77.53250122,77.85250092,78.73999786,0.010344893,74.20800018,0.1027
MSFT,17/12/2020,213.6813507,219.4199982,220.8899994,217.9199982,219.8699951,32515800,219.2799988,214.1300049,214.1999969,218.5899963,223.9400024,224.1499939,6.38E-04,216.0579987,
NVDA,15/10/2020,139.3446808,139.6999969,140.0574951,137.6775055,138.1074982,26722400,140.9524994,142.4824982,142.2599945,138.1150055,136.4550018,131.4125061,-0.00888599,140.6044983,0.7003
AAPL,12/02/2020,79.88131714,81.80000305,81.80500031,80.36750031,80.36750031,113730400,79.90249634,80.38749695,80.00749969,81.21749878,79.75,74.54499817,0.023747778,80.67999878,0.346166667
AAPL,03/06/2020,79.58837891,81.27999878,81.55000305,80.57499695,81.16500092,104491200,80.83499908,80.46250153,79.48500061,80.58000183,83.36499786,84.69999695,0.005505037,80.325,
AAPL,15/10/2020,118.4108582,120.7099991,121.1999969,118.1500015,118.7200012,112559200,121.1900024,121.0999985,124.4000015,119.0199966,117.5100021,115.0500031,-0.00396075,120.8740005,0.103475
MSFT,16/11/2020,210.9962616,217.2299957,217.7400055,214.5200043,214.8699951,24953300,216.5099945,215.4400024,216.5500031,214.4600067,212.4199982,213.8699951,0.003325487,215.347998,
NVDA,14/01/2020,61.57937241,61.81999969,62.81999969,61.6875,62.56499863,35908800,62.99499893,61.08000183,60.75500107,61.39250183,62.31999969,62.61999893,-0.018652262,61.34900055,
NVDA,21/02/2020,73.23135376,73.51750183,76.30000305,72.66500092,76.04750061,76818000,77.17500305,78.67500305,74.14250183,68.31999969,66.91249847,66.47250366,-0.047392304,75.19150238,
NVDA,31/03/2020,65.68275452,65.90000153,68.84999847,64.4375,66.80000305,94996000,66.39749908,63.18249893,64.30999756,60.76750183,60.97750092,65.73750305,-0.007492715,64.23899918,0.44795
NVDA,22/05/2020,89.9649353,90.26249695,90.93000031,87.13249969,88.25250244,103876400,87.75250244,89.69999695,88.05500031,87.17749786,84.87000275,87.69499969,0.02860311,88.65449982,-0.176333333
NVDA,04/06/2020,87.41587067,87.66500092,89.43250275,86.77500153,87.27999878,42428000,87.69499969,88.25250244,88.0625,89.19999695,90.45999908,91.73750305,-3.42E-04,88.08600006,
NVDA,08/12/2020,133.1998138,133.5,135.9875031,132.8150024,135.8500061,27192000,136.0675049,135.5825043,133.9600067,129.3074951,130.1325073,133.4125061,-0.018869346,134.9110046,
TSLA,20/03/2020,28.50200081,28.50200081,31.79999924,28.38599968,29.21333313,424282500,28.50933266,24.08133316,28.68000031,28.95266724,35.95000076,34.93333435,-2.57E-04,27.88880005,0.074364516
AAPL,28/09/2020,112.7703781,114.9599991,115.3199997,112.7799988,115.0100021,137672400,112.2799988,108.2200012,107.1200027,114.0899963,116.7900009,115.0800018,0.023868902,110.8779999,0.23485
AAPL,11/11/2020,117.4163055,119.4899979,119.6299973,116.4400024,117.1900024,112295000,115.9700012,116.3199997,118.6900024,119.2099991,120.3000031,117.3399963,0.030352648,117.9,0.055888889
AMZN,05/03/2020,96.20149994,96.20149994,98.03600311,95.5,96.65000153,94964000,98.79149628,95.44950104,97.69750214,95.05449677,94.59100342,84.45749664,-0.026216794,96.46549988,0.08205
MSFT,16/03/2020,130.8522949,135.4199982,149.3500061,135,140,87905900,158.8300018,139.0599976,153.6300049,146.5700073,142.7100067,146.9199982,-0.147390313,149.5720001,0.8176
MSFT,07/08/2020,205.8848572,212.4799957,215.6999969,210.9299927,214.8500061,27820400,216.3500061,212.9400024,213.2899933,208.25,209.1900024,211.4900055,-0.017887729,214.3199982,0.12765
NVDA,30/03/2020,66.17861938,66.39749908,66.48999786,63.39749908,63.84000015,60225200,63.18249893,64.30999756,61.40499878,65.90000153,63.86750031,66.73750305,0.050884346,63.5179985,0
TSLA,10/03/2020,43.02199936,43.02199936,44.53333282,40.53333282,43.9620018,233916000,40.53333282,46.89866638,48.30266571,42.2820015,36.44133377,28.50933266,0.061398024,45.74466629,0.168418182
AAPL,10/02/2020,78.50193024,80.38749695,80.38749695,78.46250153,78.54499817,109348800,80.00749969,81.30249786,80.36250305,79.90249634,81.21749878,80.07499695,0.00474952,80.35449982,-0.2986
AMZN,24/02/2020,100.4645004,100.4645004,101.9649963,99.39849854,100.1589966,130940000,104.7985001,107.6549988,108.5110016,98.63700104,94.21499634,98.79149628,-0.04135555,105.8425003,
MSFT,11/05/2020,180.4412384,186.7400055,187.5099945,182.8500061,183.1499939,30892700,184.6799927,183.6000061,182.5399933,182.5099945,180.5299988,185.6600037,0.011154499,183.6639984,
MSFT,20/05/2020,179.8973541,185.6600037,185.8500061,183.9400024,184.8099976,31261300,183.6300049,184.9100037,183.1600037,183.4299927,181.5700073,182.8300018,0.011054832,183.5780029,0
NVDA,19/08/2020,121.0400314,121.3850021,123.1500015,120.9800034,122.9649963,62262400,122.6074982,123.3700027,115.6399994,121.4100037,127.2024994,131.4774933,-0.00997081,119.4865005,-0.0019
TSLA,11/08/2020,91.62599945,91.62599945,94.66666412,91,93.06666565,129387000,94.57133484,96.84733582,99.305336,103.6506653,110.0473328,133.4553375,-0.031144061,96.27026825,0.046042857
AMZN,11/02/2020,107.5400009,107.5400009,109.2975006,106.8000031,107.5449982,114920000,106.6955032,103.9639969,102.5114975,108,106.7434998,104.7985001,0.007915026,104.5408997,0.4755
TSLA,10/02/2020,51.41866684,51.41866684,54.66600037,50.15999985,53.33333206,370338000,49.87133408,49.93066788,48.97999954,51.62533188,53.59999847,59.96066666,0.031026496,51.86760025,0.317
AAPL,22/05/2020,78.06330109,79.72250366,79.80750275,78.83750153,78.94249725,81803200,79.21250153,79.80750275,78.28500366,79.18250275,79.5625,81.27999878,0.006438405,79.15350189,
AAPL,14/09/2020,113.1627502,115.3600006,115.9300003,112.8000031,114.7200012,140150100,112,113.4899979,117.3199997,115.5400009,110.3399963,107.1200027,0.030000005,114.1979996,0.28749375
AMZN,02/11/2020,150.223999,150.223999,153.9855042,147.5059967,153.0870056,145148000,151.8074951,160.5505066,158.1390076,152.4205017,166.1000061,156.8695068,-0.010430948,157.0075012,
MSFT,02/03/2020,166.9617767,172.7899933,172.9199982,162.3099976,165.3099976,71030800,162.0099945,158.1799927,170.1699982,164.5099945,166.2700043,153.6300049,0.066539097,166.2439972,0.108216667
MSFT,24/04/2020,168.6624298,174.5500031,174.5599976,170.7100067,172.0599976,34277600,171.4199982,173.5200043,167.8200073,174.0500031,177.4299927,180.7599945,0.018259275,172.4740021,
NVDA,29/05/2020,88.46238708,88.75499725,88.75499725,84.84999847,85.54499817,74525600,84.87000275,85.25250244,87.17749786,88.0625,87.69499969,90.45999908,0.045775826,87.26349945,
NVDA,03/06/2020,87.40589142,87.69499969,88.66249847,87,88.22250366,36544000,88.25250244,88.0625,88.75499725,87.66500092,88.05000305,89.32499695,-0.006317132,87.52700043,
NVDA,27/07/2020,103.9188309,104.2149963,104.4175034,102.1774979,102.3225021,29213200,101.9449997,101.2975006,104.3874969,102.1549988,106.1399994,112.8675003,0.022266876,103.0259995,
AAPL,18/06/2020,86.10242462,87.93250275,88.36250305,87.30500031,87.85250092,96820400,87.89749908,88.01999664,85.74749756,87.43000031,91.63249969,90.44499969,3.98E-04,86.8594986,0.0723
MSFT,18/02/2020,180.4219208,187.2299957,187.6999969,185.5,185.6100006,27792200,185.3500061,183.7100067,184.7100067,187.2799988,178.5899963,158.1799927,0.010142916,185.0880035,-0.10965
MSFT,25/02/2020,162.4010315,168.0700073,174.8399963,167.6499939,174.1999969,68073300,170.8899994,178.5899963,184.4199982,170.1699982,162.0099945,166.2700043,-0.016501797,177.85,0
MSFT,25/03/2020,141.9644012,146.9199982,154.3300018,144.4400024,148.9100037,75638200,148.3399963,135.9799957,137.3500061,156.1100006,160.2299957,153.8300018,-0.009572591,142.2600006,0
NVDA,30/01/2020,61.2132988,61.45249939,61.58750153,59.84999847,60.40250015,29050400,61.38499832,61.99250031,60.04999924,59.10749817,61.78250122,65.74250031,0.001099635,61.49999924,
NVDA,13/05/2020,77.5435257,77.80000305,80.78500366,75.94750214,79.17500305,62585200,78.02500153,80.65499878,78.125,80.30500031,87.50250244,90.26249695,-0.002883672,78.16450043,
TSLA,29/05/2020,55.66666794,55.66666794,55.66666794,53.61399841,53.91666794,176467500,53.72066879,54.68199921,54.59133148,59.87333298,58.86399841,62.71133423,0.036224403,54.62386703,-0.24166
AMZN,15/06/2020,128.6340027,128.6340027,129.1999969,125.4000015,126.3300018,77302000,127.2509995,127.8980026,132.3724976,130.763504,132.6990051,136.7200012,0.010868309,129.2397003,
AAPL,07/10/2020,112.888092,115.0800018,115.5500031,114.1299973,114.6200027,96849000,113.1600037,116.5,113.0199966,114.9700012,124.4000015,119.0199966,0.016967109,114.9100006,0
AAPL,03/12/2020,120.8064346,122.9400024,123.7799988,122.2099991,123.5199966,78967600,123.0800018,122.7200012,119.0500031,122.25,124.3799973,121.7799988,-0.001137467,120.876001,-0.068685714
AMZN,30/09/2020,157.4364929,157.4364929,160.6439972,156.6994934,157.0570068,97922000,157.2440033,158.7024994,154.7565002,161.0630035,159.9600067,164.3325043,0.001224146,155.8257996,-0.40085
MSFT,13/10/2020,216.4646912,222.8600006,225.2100067,220.4299927,222.7200012,28950800,221.3999939,215.8099976,210.5800018,220.8600006,219.6600037,214.8899994,0.00659443,216.0959991,
AAPL,27/08/2020,122.628952,125.0100021,127.4850006,123.8324966,127.1425018,155552400,126.5224991,124.8249969,125.8574982,124.8075027,134.1799927,112.8199997,-0.011954371,125.3169998,0.189073333
MSFT,30/10/2020,196.6598053,202.4700012,204.2899933,199.6199951,203.5,36953700,204.7200012,202.6799927,213.25,202.3300018,216.3899994,211.0099945,-0.010990621,206.6399994,
AAPL,14/02/2020,79.33201599,81.23750305,81.49500275,80.71250153,81.18499756,80113600,81.21749878,81.80000305,79.90249634,79.75,80.07499695,73.16249847,2.46E-04,80.90899963,-0.14405
AAPL,24/06/2020,88.1415863,90.01499939,92.19750214,89.62999725,91.25,192623200,91.63249969,89.71749878,87.43000031,91.20999908,90.44499969,93.46250153,-0.017652037,89.34550018,-0.13834
AMZN,14/05/2020,119.4424973,119.4424973,119.5684967,117.6604996,118.050499,72962000,118.3960037,117.8475037,120.4499969,120.4889984,122.4664993,121.0930023,0.008838926,119.0233002,
AMZN,02/06/2020,123.6204987,123.6204987,123.6764984,122.2655029,123.3499985,50598000,123.552002,122.1184998,120.0550003,123.9199982,124.1500015,127.8980026,5.54E-04,121.9731003,-0.1237
AMZN,08/06/2020,126.2030029,126.2030029,126.5,124.3669968,125.0100021,79414000,124.1500015,123.0299988,123.9199982,130.0429993,127.8980026,132.048996,0.016536459,124.1847,
AMZN,02/12/2020,160.1764984,160.1764984,161.6000061,158.6629944,161.0825043,62586000,161.0039978,158.4019928,159.7669983,159.3365021,157.8999939,155.8209991,-0.00513962,159.7205963,-0.2553
NVDA,27/01/2020,59.81626511,60.04999924,60.5625,58.05749893,59.56000137,47053600,62.61999893,63.21500015,62.52750015,61.99250031,61.45249939,62.68999863,-0.041041197,62.07949982,
NVDA,06/04/2020,66.87879944,67.09999847,67.47000122,63.23249817,63.81000137,72788400,60.97750092,63.86750031,60.76750183,64.75749969,65.73750305,73.67500305,0.100405846,63.72250061,
TSLA,10/01/2020,31.87666702,31.87666702,32.32933426,31.57999992,32.11933136,194392500,32.08933258,32.8093338,31.27066612,34.99066544,34.56666565,37.97066879,-0.006627298,31.62973328,0.22135
TSLA,10/09/2020,123.7799988,123.7799988,132.9966736,120.1866684,128.7366638,254791800,122.0933304,110.0699997,139.4400024,124.2399979,149.9199982,149.7966614,0.013814583,126.2100006,0.095780952
AMZN,11/08/2020,154.033493,154.033493,157.9609985,153.6499939,155.6600037,74362000,157.4080048,158.3730011,161.25,158.1119995,157.401001,164.8684998,-0.021437993,158.2631989,-0.07415
AMZN,31/08/2020,172.5480042,172.5480042,174.75,170.25,170.4494934,83718000,170.0899963,170,172.0924988,174.9559937,168.3999939,158.7554932,0.014451219,170.4109985,
AMZN,06/10/2020,154.9980011,154.9980011,159.1000061,154.5,158.25,101738000,159.9600067,156.25,161.0630035,159.7845001,164.3325043,166.9324951,-0.031020289,157.9415009,0.148
NVDA,02/12/2020,135.1005402,135.4450073,136.7350006,132.3424988,133.5050049,28336000,133.8999939,134.0149994,132.6125031,133.9600067,136.0675049,130.1325073,0.011538562,133.6640015,0.0772
TSLA,27/02/2020,45.26666641,45.26666641,49.31800079,44.59999847,48.66666794,364158000,51.91999817,53.32733154,55.58599854,44.53266525,49.70066833,40.53333282,-0.12814584,53.23333206,0.086046512
TSLA,20/04/2020,49.75733185,49.75733185,51.0379982,47.48066711,48.84666824,221199000,50.25933456,49.68066788,48.65533447,45.78133392,47.04199982,53.36733246,-0.009988248,49.1357338,0.075533333
AAPL,05/06/2020,81.15016174,82.875,82.9375,80.80750275,80.83750153,137250400,80.58000183,81.27999878,80.83499908,83.36499786,88.20999908,88.01999664,0.028480989,81.20650024,-0.2732
AAPL,03/08/2020,106.6702499,108.9375,111.6374969,107.8925018,108.1999969,308151200,106.2600021,96.19000244,95.04000092,109.6650009,113.9024963,113.0100021,0.025197608,99.93600159,0.135746154
AAPL,23/11/2020,111.8741989,113.8499985,117.6200027,113.75,117.1800003,127959300,117.3399963,118.6399994,118.0299988,115.1699982,116.5899963,122.9400024,-0.029742611,117.4499985,-0.053985714
AMZN,14/01/2020,93.47200012,93.47200012,94.35549927,92.92749786,94.29399872,68818000,94.56500244,94.15799713,95.05249786,93.10099792,93.23600006,93.08200073,-0.011558212,94.36920013,0.4404
MSFT,29/01/2020,161.929718,168.0399933,168.75,165.6900024,167.8399963,34754500,165.4600067,162.2799988,165.0399933,172.7799988,174.3800049,183.8899994,0.015592811,165.5079987,0.16444
MSFT,13/05/2020,173.687027,179.75,184.0500031,176.5399933,182.5500031,44711500,182.5099945,186.7400055,184.6799927,180.5299988,184.9100037,183.5099945,-0.015122429,183.4559998,0
MSFT,17/06/2020,188.2110443,194.2400055,196.3200073,193.6900024,195.0299988,25687800,193.5700073,188.9400024,187.7400055,196.3200073,200.5700073,196.3300018,0.003461271,190.152005,
MSFT,11/11/2020,210.3357544,216.5500031,218.0399933,212.1999969,212.3899994,29440800,211.0099945,218.3899994,223.7200012,215.4400024,217.2299957,210.3899994,0.026254721,218.5919983,0
TSLA,26/02/2020,51.91999817,51.91999817,54.22066879,51.74066544,52.16666794,211282500,53.32733154,55.58599854,60.06666565,45.26666641,49.57466888,46.89866638,-0.026390471,56.17213211,-0.050120833
TSLA,02/09/2020,149.1233368,149.1233368,159.6799927,135.0399933,159.6633301,288528300,158.3500061,166.1066742,147.5599976,135.6666718,110.0699997,139.8733368,-0.058267565,154.0780029,0.028497403
TSLA,22/09/2020,141.4100037,141.4100037,145.9199982,139.1999969,143.1999969,238742400,149.7966614,147.3833313,141.1433258,126.7866669,135.7799988,149.386673,-0.055986947,145.3973297,0.054998246
MSFT,01/12/2020,210.5552979,216.2100067,217.3200073,213.3500061,214.5099945,30904500,214.0700073,215.2299957,213.8699951,215.3699951,214.3600006,210.5200043,0.009996727,214.6480011,
NVDA,30/04/2020,72.82912445,73.06999969,74.61499786,72.93000031,74.07250214,37591600,74.61499786,72.83999634,74.26999664,70.69499969,73.43499756,80.65499878,-0.020706268,73.43849792,0
NVDA,04/12/2020,135.2776337,135.5825043,135.6000061,133.8874969,134.4850006,20224400,133.9600067,135.4450073,133.8999939,136.0675049,129.3074951,133.6049957,0.012111806,134.5805023,
AAPL,06/08/2020,111.5319214,113.9024963,114.4124985,109.7975006,110.4049988,202428800,110.0625,109.6650009,108.9375,111.1125031,109.375,114.6074982,0.034889234,109.7654999,0.070988889
AMZN,13/04/2020,108.4434967,108.4434967,109,101.9000015,102,134334000,102.1380005,102.1500015,100.5800018,114.1660004,120.4095001,118.1744995,0.061735066,102.6382004,0.3612
AMZN,18/11/2020,155.272995,155.272995,157,155.2550049,156.6999969,58336000,156.7830048,156.5529938,156.440506,155.8509979,154.9194946,158.4019928,-0.009631208,156.1127014,0
MSFT,14/07/2020,201.8830566,208.3500061,208.8500061,202.0299988,206.1300049,37591800,207.0700073,213.6699982,214.3200073,208.0399933,202.8800049,202.5399933,0.006181478,211.2480042,0
TSLA,03/01/2020,29.5340004,29.5340004,30.26666641,29.12800026,29.36666679,266677500,28.68400002,27.88866615,,30.10266685,32.8093338,35.86133194,0.029633258,28.70222219,0.112733333
AAPL,02/07/2020,89.13298798,91.02749634,92.61750031,90.91000366,91.96250153,114041600,91.02749634,91.19999695,90.44499969,93.46250153,95.34249878,97.05750275,0,90.42149811,0.575
AMZN,06/11/2020,165.5684967,165.5684967,166.1000061,161.6000061,165.2319946,92946000,166.1000061,162.0579987,152.4205017,157.1869965,156.8695068,156.7830048,-0.003199936,159.2742004,-0.0772
MSFT,04/08/2020,206.6697235,213.2899933,214.7700043,210.3099976,214.1699982,49280100,216.5399933,205.0099945,203.8999939,212.9400024,212.4799957,208.6999969,-0.015008775,208.5599945,0.4592
NVDA,16/10/2020,137.7637177,138.1150055,141.2149963,137.9250031,140.3674927,24239200,139.6999969,140.9524994,142.4824982,134.9774933,135.2474976,133.9674988,-0.01134568,140.7019989,-0.1695
TSLA,13/02/2020,53.59999847,53.59999847,54.53333282,49,49.45600128,394339500,51.152668,51.62533188,51.41866684,53.33533478,61.16133118,53.32733154,0.047843653,51.53359985,0.109455556
TSLA,22/05/2020,54.45866776,54.45866776,55.45199966,54.1333313,54.8113327,149812500,55.17333221,54.3706665,53.86733246,54.59133148,53.72066879,58.86399841,-0.012953078,54.4223999,0.42448
TSLA,27/08/2020,149.25,149.25,153.0399933,142.8333282,145.3639984,355395000,143.5446625,134.889328,134.2799988,147.5599976,158.3500061,110.0699997,0.039746079,139.7258636,0.078344444
AAPL,20/04/2020,67.6085968,69.23249817,70.41999817,69.21250153,69.48750305,130015200,70.69999695,71.67250061,71.10749817,67.09249878,68.75749969,71.93250275,-0.020756702,70.89499817,0
MSFT,22/04/2020,167.6671906,173.5200043,174,170.8200073,171.3899994,34620200,167.8200073,175.0599976,178.6000061,171.4199982,174.0500031,174.5700073,0.033964943,174.4080017,
MSFT,26/05/2020,175.9342804,181.5700073,186.5,181.1000061,186.3399963,36073600,183.5099945,183.4299927,185.6600037,181.8099976,183.25,182.9199982,-0.010571561,183.5600006,
MSFT,27/05/2020,176.1668396,181.8099976,181.9900055,176.6000061,180.1999969,39517100,181.5700073,183.5099945,183.4299927,181.3999939,182.8300018,187.1999969,0.00132175,183.1959991,0
MSFT,01/07/2020,198.3463287,204.6999969,206.3500061,201.7700043,203.1399994,32061200,203.5099945,198.4400024,196.3300018,206.2599945,208.25,207.0700073,0.005847391,200.6639984,-0.6808
NVDA,09/07/2020,104.7913666,105.0899963,105.6999969,102.3349991,103.8024979,49454800,102.1600037,98.71749878,98.39250183,104.7925034,103.7699966,105.1074982,0.028680428,100.0964996,0
NVDA,10/08/2020,111.3327332,111.6500015,114.0824966,108.5650024,113.3424988,42779600,111.9950027,113.3550034,112.8675003,108.5,114.4300003,121.3850021,-0.003080505,112.4290009,
MSFT,08/04/2020,159.5601807,165.1300049,166.6699982,163.5,165.6699982,48318200,163.4900055,165.2700043,153.8300018,165.1399994,173.6999969,175.0599976,0.01003119,160.5960022,
MSFT,26/08/2020,214.8037567,221.1499939,222.0899963,217.3600006,217.8800049,39600800,216.4700012,213.6900024,213.0200043,226.5800018,225.5299988,214.25,0.02161959,215.7820007,0
MSFT,12/11/2020,209.2576294,215.4400024,219.1100006,214.4600067,217.2100067,21593900,216.5500031,211.0099945,218.3899994,216.5099945,214.4600067,210.1100006,-0.00512584,217.0220001,
NVDA,24/04/2020,72.15883636,72.39749908,72.41750336,70.15000153,70.90000153,35232800,71.00250244,71.53749847,67.37750244,74.26999664,74.61499786,73.43499756,0.019647148,70.81549988,
NVDA,21/08/2020,126.4745789,126.8349991,128.0874939,121.9524994,122.0175018,99986800,121.4100037,121.3850021,122.6074982,127.2024994,127.7300034,138.2100067,0.044683265,123.1215012,0.03422
NVDA,10/11/2020,127.375206,127.6999969,136.0650024,126.2825012,136.0650024,64406800,136.3074951,145.6199951,141.6000061,134.1799927,132.9700012,134.4024963,-0.063147651,137.8339996,
NVDA,12/11/2020,134.2252502,134.5675049,137.6600037,133.1600037,134.7899933,36581200,134.1799927,127.6999969,136.3074951,132.9700012,134.2225037,131.3999939,0.002888003,135.6749969,0.26255
TSLA,21/04/2020,45.78133392,45.78133392,50.22200012,44.91933441,48.67466736,303136500,49.75733185,50.25933456,49.68066788,48.8073349,48.3433342,52.12533188,-0.07990778,48.82680054,-0.005947619
AAPL,21/10/2020,114.6440048,116.8700027,118.7099991,116.4499969,116.6699982,89946000,117.5100021,115.9800034,119.0199966,115.75,115.0500031,108.8600006,-0.00544634,118.0180008,0.098666667
AMZN,21/09/2020,148.0234985,148.0234985,148.1000061,143.5500031,145.3249969,122358000,147.7454987,150.4364929,153.9049988,156.4494934,150.989502,157.4364929,0.001881613,151.5833984,0.3612
MSFT,13/02/2020,177.0299225,183.7100067,186.2299957,182.8699951,183.0800018,35295800,184.7100067,184.4400024,188.6999969,185.3500061,187.2799988,168.0700073,-0.005413892,185.0900024,-0.03338
MSFT,15/07/2020,201.5826721,208.0399933,211.3300018,205.0299988,209.5599976,32179400,208.3500061,207.0700073,213.6699982,203.9199982,211.6000061,201.3000031,-0.001487942,210.2900024,
AAPL,28/10/2020,109.0819778,111.1999969,115.4300003,111.0999985,115.0500031,143937800,116.5999985,115.0500031,115.0400009,115.3199997,108.7699966,118.6900024,-0.046312192,114.7279999,0.1251
MSFT,21/10/2020,208.6359711,214.8000031,216.9199982,213.1199951,213.1199951,22724900,214.6499939,214.2200012,219.6600037,214.8899994,210.0800018,202.4700012,6.99E-04,216.5980011,
NVDA,24/07/2020,101.6552887,101.9449997,103.6474991,97.76999664,98.75,47329200,101.2975006,104.3874969,103.2850037,104.2149963,104.6549988,112.2774963,0.006392054,103.2044998,
NVDA,07/10/2020,139.2848511,139.6399994,141.1925049,138.6349945,139.9974976,41808400,137.3650055,136.4250031,130.6224976,138.3874969,142.2599945,138.1150055,0.01656167,136.039502,0.12225
